code;short name;full name;country;url
4239;CARGILL;CARGILL France;FR;https://www.cargill.fr
4240;CFPM;CFPM chez ATIR-RAIL;FR;https://www.atir-rail.com
4241;CNA;COBRENA Achats;FR;https://www.triskalia.fr
4242;E-RAIL;E-RAIL;FR;
4243;ETMF;ETMF;FR;
4244;EVS;EVS;FR;https://www.vtg.com
4245;FIA;Ferrivia;FR;https://www.ferrivia.fr
4246;FRT;Ferrotract;FR;https://www.ferrotract.fr
4247;GATXF;GATX Rail France SAS;FR;https://www.gatx.eu
4248;GEFCO FR;GEFCO France SAS;FR;https://www.gefco.net
4249;GEFCO SK;GEFCO Rail Slovakia s.r.o;FR;https://www.sk.gefco.net
4250;GMTP;Greenmodal Transport;FR;https://www.greenmodal.eu
4251;HOLFR;HOLCIM;FR;https://www.lafargeholcim.com
4252;MFI;MFI SA;FR;https://www.mfi-sa.com
4253;MOFR;MONFER France SA;FR;
4254;MSSA;MSSA;FR;https://www.metauxspeciaux.fr
4255;MXMU;Modalis SAS;FR;https://www.modalis.com
4256;NACCO;NACCO S.A.S.;FR;https://www.nacco.com
4257;NACCO DE;NACCO GmbH;FR;https://www.nacco.com
4258;NACCO UK;NACCO (U.K.) LIMITED;FR;https://www.nacco.com
4259;NRSLH;Normandie Rail Services;FR;
4260;OFPSO;OFP-Sud Ouest;FR;
4261;PEA;PETROCITERNE;FR;
4262;PIB;Pichenot - Goupe Eiffage;FR;https://www.pichenot-bouille.fr
4263;RDT13;RDT13;FR;https://www.rdt13.fr
4264;ROY;ROY;FR;https://www.royconcept.be
4265;SGGL;Saint-Gobain Glass Logistics;FR;https://www.sggl.eu
4266;SGPAM;Saint-Gobain PAM;FR;https://www.pamline.fr
4267;SGW;SGW (Société de Gérance de Wagons de grande capacité);FR;
4268;SOAC;SOCOMAC;FR;https://www.soufflet.com
4269;SPW;SPW;FR;
4270;STSI;STSI (Société de Transports Spéciaux Industriels);FR;https://www.stis.eu
4271;STVA;STVA;FR;https://www.stva.com
4272;SUCAQ;Sucre d'Aquitaine;FR;
4273;TNI;TN International;FR;https://www.areva.com
4274;TOUAX;TOUAX SCA, gérant technique de Touax Rail Ltd;FR;https://www.touaxrail.com
4275;TPCF;TPCF;FR;https://www.tpcf.fr
4276;TSO;TSO;FR;https://www.tso.fr
4277;VICAT;VICAT Direction Commerciale - Service Etudes et Logistique;FR;https://www.ciment-vicat.fr
4278;VIIA;VIIA;FR;https://www.viia.com
4279;VTGF;VTG France SAS;FR;https://www.vtg.com
4280;COLGB;COLAS RAIL Ltd;GB;https://www.colasrail.co.uk
4281;STVA UK;STVA UK Limited;GB;https://www.stva.com
4282;VTGUK;VTG Rail UK Limited;GB;https://www.vtg.com
4283;FFR;F&F - Rail d.o.o.;HR;https://www.fif.ba
4284;AVK;Agro-Vagon Kft.;HU;https://www.agro-vagon-kft.cegteszt.eu
4285;LGHU;Linde Gaz Magyarorszag Zrt.;HU;https://www.lindegas.hu
4286;MASPED;Masped Rt.;HU;https://www.masped.hu
4287;MMV;MMV Magyar Maganvasut Zrt.;HU;https://www.mmv.hu
4288;MOL;MOL Hungarian Oil and Gas Company;HU;https://www.mol.hu
4289;PULT;PULTRANS Kft.;HU;https://www.pultrans.hu
4290;ZPORT;ZAHONY-PORT Dienstleistende-Logistik und Ladungs-abfertigungs AG;HU;https://www.zahony-port.hu
4291;AMBR;AMBROGIO TRASPORTI SpA;IT;https://www.ambrogio.it
4292;CEMAT;Mercitalia Intermodal S.p.A.;IT;https://www.mercitaliaintermodal.it
4293;FSLCC;FS LOGISTICA SpA -B.U. CARGO CHEMICAL;IT;https://www.fsitaliane.it
4294;GAAL;GIOVANNI AMBROSETTI AUTO LOGISTICA SpA;IT;
4295;ISC;Interporto Servizi Cargo S.p.A.;IT;https://www.isc.it
4296;LOTR;LOTRAS srl;IT;https://www.lotras.it
4297;LTFBG;Lo.Tra.Fer. Srl;IT;https://www.lotrafer.it
4298;MONF;Monfer Cereali S.r.l.;IT;https://www.monfer.net
4299;NOI;Nuovo Operatore Intermodale s.r.l.;IT;
4300;OTS;OTS OMNIA TRASPORTI SPECIALI SRL;IT;
4301;RONE;CFI LOGISTICS SERVICES;IT;https://www.grp-group.com
4302;ST;Sistemi Territoriali S.p.A;IT;https://www.sistemiterritorialispa.it
4303;TRAS;TRASFEIMER Spa;IT;
4304;LORRY;LORRY-RAIL;LU;https://www.lorry-rail.com
4305;DVVO;Ministry of Defence Movement & Transport Organization;NL;https://www.english.defensie.nl
4306;RAILM;Railmotion AG;NL;https://www.railmotion.com
4307;RRBV;RailRelease BV;NL;https://www.railrelease.com
4308;SHTR;Shunter Tractie BV;NL;https://www.shunter.nl
4309;TGBV;Traingroup BV;NL;https://www.oozo.nl
4310;VARP;voestalpine Railpro BV;NL;https://www.voestalpine.com
4311;VRML;VolkerRail Materieel en Logistiek B.V.;NL;https://www.volkerwessels.com
4312;WCB;Wagon Care B.V.;NL;https://www.wagoncare.nl
4313;BS;Baneservice AS;NO;https://www.baneservice.no
4314;CN;CargoNet AS;NO;https://www.cargonet.no
4315;CEMET;CEMET S.A.;PL;https://www.cemet.pl
4316;CTLE;CTL Express Sp. z o.o.;PL;https://www.ctl.pl
4317;CTLK;CTL Kolzap Sp. z o.o.;PL;https://www.ctl.pl
4318;CTLKP;CTL Kargo Sp.zo.o.;PL;https://www.ctl.pl
4319;CTLT;CTL Train sp. z o.o.;PL;https://www.ctl.pl
4320;GAC;Grupa Azoty Chemkol Sp. z o.o.;PL;https://www.azoty-adipol.pl
4321;GATXP;GATX Rail Poland Sp. z o.o.;PL;https://www.gatx.eu
4322;INKOM;P.W. Inter-Komtrans;PL;https://www.interkomtrans.pl
4323;JSWL;JSW Logistics Sp. z o.o.;PL;https://www.jsw-logistics.pl
4325;KZCSS;Kopalnie i Zaklady Chemiczne Siarki SIARKOPOL S.A.w Grzybowie;PL;https://www.siarkopol.grupaazoty.com
4326;LAUDE;Laude Smart Intermodal S.A.;PL;https://www.kronospan.pl
4327;MKT;Majkoltrans Sp. z o.o.;PL;https://www.majkoltrans.pl
4328;MPL;Moris Sp. z.o.o.;PL;https://www.moris.com.pl
4329;ORLEN;Polski Koncern Naftowy Orlen Spolka Akcyjna;PL;https://www.orlen.pl
4330;PCCR;PCC Rokita SA;PL;https://www.pccrail.pl
4331;PFELB;Felbermayr Immo;PL;https://www.felbermayr.cc
4332;TWG;Tankwagon Sp. z o.o.;PL;https://www.tankwagon.pl
4333;ZACH;Zaklady Azotowe Chorzow Spolka Akcyjna;PL;
4334;ZAPUL;Zaklady Azotowe Pulawy SA;PL;https://www.zapulawy.pl
4335;ZTK;"Zaklad Transportu Kolejowego ""SIARKOPOL"" Sp. z o.o.";PL;https://www.ztksiarkopol.pl
4336;ALROS;SC ALRO S.A. SLATINA;RO;https://www.alro.ro
4337;GPRC;GP RAIL CARGO SA;RO;
4338;MMVRR;SC MMV Rail Romania SA;RO;https://www.mmvrail.ro
4339;OMSRO;S.C. Omsan Logistica S.r.l.;RO;https://www.www.omsan.com/ro/
4340;SCTB;SC Transblue SRL;RO;
4341;WMN;Wagon Management SRL;RO;https://www.wagon.ro
4342;MSK;MSK a.d. Kikinda;RS;https://www.msk.co.rs
4343;ALGAS;Autolink Group AS;SE;https://www.autolink.as
4344;ALL;Autolink Logistics AB;SE;https://www.autolink.se
4345;CAB;Cementa AB;SE;https://www.cementa.se
4346;CEN;Celanese Emulsions Norden AB;SE;https://www.celanese-emulsions.se
4347;DUROC;Duroc Rail AB;SE;https://www.duroc.se
4348;EMR;EuroMaint Rail;SE;https://www.euromaint.se
4349;LAAAB;Lundstams Atervinning AB;SE;https://www.lundstams.se
4350;NK;Nordkalk AB;SE;https://www.nordkalk.com
4351;NR;NetRail AB;SE;https://www.netrail.se
4352;RCT;Railcare T AB;SE;https://www.railcare.se
4353;RT;Rittgard Trading AB;SE;
4354;RUSH;RushRail AB;SE;https://www.rushrail.se
4355;RX;Rail-X AB;SE;https://www.rail-x.se
4356;SBP;Svensk Banproduktion;SE;
4357;STENA;Stena Recycling AB;SE;https://www.stenarecycling.se
4358;SWM;SweMaint AB;SE;https://www.swemaint.se
4359;TAGAB;Tågåkeriet i Bergslagen AB (Tågab);SE;https://www.tagakeriet.se
4360;TRTR;Tracona Trading AB;SE;https://www.traconatrading.com
4361;TWA SE;TRANSWAGGON AB;SE;https://www.transwaggon.fr
4362;TXS;TX Logistik Sweden AB;SE;https://www.txlogistik.eu
4364;ADRIAK;Adria Kombi d.o.o.;SI;https://www.adriakombi.si
4365;ADRIAT;Adria Transport. d.o.o. (LTD);SI;https://www.adria-transport.com
4366;PKPCISK;PKP Cargo International SK a.s.;SK;https://www.pkpcargointernational.com/
4367;AXBSK;AXBenet s.r.o.;SK;https://www.axbenet.sk
4368;DUSLO;Duslo a.s.;SK;https://www.duslo.sk
4369;EEWSS;EEWS, spol. s r. o.;SK;
4370;EXRA;Express Wagons, a.s.;SK;https://www.expresswagons.sk
4371;FESK;Felbermayr Slovakia s.r.o.;SK;https://www.felbermayr.sk
4372;GATXO;Ing. Alica Ovciariková A.O.s.r.o.;SK;https://www.gatx.com
4373;HBP;HORNONITRIANSKE BANE zamestnanecká a.s.;SK;https://www.hbzam.sk
4374;JAVYS;Jadrová a vyrad'ovacia spolocnost', a.s.(JAVYS);SK;
4375;LTSK;LOKO TRANS Slovakia s.r.o.;SK;https://www.lokotransslovakia.sk
4376;NCHZ;FORTISCHEM,a.s.;SK;https://www.nchz.sk
4377;NOVAL;Nova Leasing a.s.;SK;https://www.novaleasing.sk
4378;PPSSK;Prvá prepravná spolocnost, s.r.o.;SK;https://www.pus.sk
4379;RTIW;Railtrans Wagon, s.r.o.;SK;https://www.railtrans.eu
4380;RVS;RVS, spol. s r.o.;SK;https://www.rvs.cz
4381;RWTN;RAJ-WAGON spol. s r.o.;SK;
4382;SLOVN;SLOVNAFT , a.s.;SK;https://www.slovnaft.sk
4383;SLVAG;SLOV-VAGON, a.s.;SK;https://www.slov-vagon.eu
4384;SOBET;SOBETRA a.s.;SK;https://www.sobetra.sk
4385;SP;Slovenská pošta, a. s.;SK;https://www.slposta.sk
4386;TLSSK;TransLog Slovakia a.s.;SK;https://www.translog.sk
4387;TPSVK;Transplus (Slovensko) S.r.o.;SK;https://www.transplus.sk
4388;USSK;U. S. Steel Košice, s.r.o.;SK;https://www.usske.sk
4389;WSSK;WAGONSERVIS, spol. s r.o.;SK;https://www.wagonservis.ozm.sk
4390;ZOS;ZOS Zvolen s.r.o.;SK;https://www.zosvolen.sk
4391;ARGU;AR-GÜ Demiryolu Tasima ve Depoculuk A.S.;TR;https://www.ar-gu.com.tr
4392;TRTUR;TRANSTUR Uluslararasi Nakliyat ve Ticaret A.S;TR;https://www.transtur.com.tr
4393;IK;Infrakraft Sverige AB;SE;http://www.infrakraft.se/
5000;ZRK DOM;Zakład Robót Komunikacyjnych - DOM w Poznaniu Sp. z o.o.;PL;https://www.zrk-dom.com.pl/
5001;SVI;sncf Voyages Italia SRL;IT;
5002;CLCAL;CL Cargo Logistics Sp. z o.o.;PL;
5003;HSLCH;HSL Schweiz GmbH;CH;www.hsl-schweiz.ch
5004;ELLCT;ELLECOSTA SRL;IT;
5005;T&C;T&C Sp. z o.o.;PL;
5006;Transdev Sverige;Transdev Sverige AB;SE;www.transdev.se
5007;Ostgotatrafiken;AB Ostgotatrafiken;SE;
5008;VRN;Verkehrsverbund Rhein-Neckar GmbH;DE;www.vrn.de
5009;OBL;OBL Logistic doo Beograd;RS;
5010;ABEG;Anhaltinisch-Brandenburgische Eisenbahngesellschaft mbH;DE;www.abeg-bahn.de/
5011;SMOK;Svenska Motorvagnsklubben;SE;
5012;LTG Cargo Polska;LTG Cargo Polska Sp. Z o.o.;PL;https://ltgcargo.pl/
5013;HBC;HBC Hanseatisches Bahn Contor GmbH;DE;https://hanseatisches-bahn-contor.com/
5014;Ab Ovo;Ab Ovo Nederland B.V.;NL;https://ab-ovo.com/
5015;CRSA;C Rail Safety ApS;DK;
5016;EWG Rail;EWG Rail Plc.;HU;
5017;TRVJF;Trafikverket som Jarnvagsforetag;SE;
5018;ALSA;ALSA FERROCARRIL SA;ES;
5019;Jaxan Group;Jaxan Group Spolka z Ograniczona Odpowiedzialnoscia;PL;
5020;CCSRO;Commercial Contact SRO;SK;http://www.commercialcontact.com/
5021;LTE BG;LTE Bulgaria EOOD;BG;http://www.lte-group.eu/
5022;ECS AT;ECS EUROCARGO Speditionsges.m.b.H;AT;http://www.ecs-eurocargo.at/
5023;Certus;Certus Rail Solutions NV;BE;https://certusrailsolutions.be/
5024;CT-D;Captrain Deutschland GmbH;DE;https://www.captrain.de/
5025;STAB;Svensk Tågkraft AB;SE;http://www.tagkraft.se/
5026;DI;DE Infrastruktur GmbH;DE;
5027;BRE;Bayerische Regionaleisenbahn GmbH;DE;
5028;DRE;Deutsche Regionaleisenbahn GmbH;DE;
5029;DRE BV;DRE Bahnverkehr GmbH;DE;
5030;TAB;Tagfrakt Produktion AB;SE;http://www.tagfrakt.se/
5031;RV;Region Varmland;SE;
5032;FDM REW;FDM REW Damian Zur;PL;
5033;DPB;DPB Rail Infra Service GmbH;AT;https://www.dpb.at/
5034;TMT;TM Togdrift AS;NO;
5035;ELLTC;ELLETEC BETRIEBS GmbH;AT;http://www.elletec.at/
5036;NRC Sverige AB;Nordic Railways construction Sverige AB;SE;https://www.nrcgroup.com/
5037;BTJB;BLATAGET JERNBANOR AB;SE;
5038;SB;Saarbahn GmbH;DE;https://www.saarbahn.de/
5039;OOC Oss;OCC Rail B.V.;NL;https://www.ooc.nl/
5040;MTA;Metrans Adria kontejnerski promet d.o.o.;SI;https://metrans.eu/
5041;JadeWeserPort;Container Terminal Wilhelmshaven JadeWeserPort-Marketing GmbH & Co. KG;DE;https://www.jadeweserport.de/
5042;Cabooter Greenport;Cabooter Railterminal Greenport Venlo B.V.;NL;https://cabootergroup.com/
5043;NTS AB;Nordic Tamping Service AB;SE;www.nts-ab.se
5044;Atoumod;Syndicat Mixte Atoumod;FR;
5045;FlixTrain Sweden;FlixBus Sverige AB;SE;www.flixtrain.se
5046;VSTG;Verkehrsverbund Steiermark GmbH;AT;https://www.verbundlinie.at/
5047;EFR;Eurostar France SAS;FR;
5048;TF4;Tenforty2 Rail GmbH;DE;
5049;HE;Hitachi Energy Sweden AB;SE;https://www.hitachienergy.com/
5050;OCD24;Online Cargo Deutschland;DE;https://onlinecargodeutschland.de/
5051;STR;Strukton Rail AB;SE;www.strukton.se
5052;Silport;AS Sillamae Sadam;EE;https://www.silport.ee/
5053;TF;Region Stockholm Trafikforvaltningen;SE;www.sl.se
5054;NJ;Nassjo Jarnvagsmuseum;SE;
5055;SKAJ;Stockholms Kultursallskap for Anga och Jarnvag;SE;
5056;STHAMN;Stockholms Hamnar AB;SE;
5057;DVVJ;Stiftelsen Dal-Västra Värmlands Järnväg;SE;https://www.dvvj.se/
5058;ESIFER;Entreprise de Sécurité des Installations ferroviaires;FR;
5059;Retrack HU;Retrack Hungaria Kft;HU;www.vtg.com
5060;Cantus;Cantus Verkehrsgesellschaft mbH;DE;https://www.cantus-bahn.de/
5061;ISD Dunaferr;ISD Dunaferr Danube Steelmill Ltd.;HU;
5062;DVG;Dessauer Verkehrs GmbH;DE;https://www.dvv-dessau.de/
5063;Budamar West;Budamar West GmbH;DE;https://www.budamar.de/
5064;BJs;Bergslagernas Jarnvagssallskap;SE;
5065;FSVJ;Foreningen Sormlands Veteranjarnvag;SE;https://www.fsvj.se/
5066;CD Cargo Adria;CD Cargo Adria d.o.o.;HR;http://www.cdcargoadria.hr/
5067;METRANS Rail sp. z o.o.;METRANS Rail spolka z ograniczona odpowiedzialnoscia;PL;https://metrans.eu/
5068;NAB;Norrtag AB;SE;https://www.norrtag.se/#/
5069;Mobimeo;Mobimeo GmbH;DE;https://mobimeo.com/
5070;Sinhron Rail;Sinhron Rail d.o.o. Beograd- Novi Beograd;RS;
5071;EUB;Eurobahn GmbH & Co. KG;DE;http://www.eurobahn.de
5072;HSL AT;HSL Logistik Austria GmbH;AT;https://hsl-logistik.de/
5073;GAIA;GAIAOSE SA;GR;
5074;SHIPPEO;SHIPPEO SAS;FR;
5075;LTE IT;LTE Italia S.r.l.;IT;www.LTE-group.eu
5076;KOL System;KOL-System Ciezak Spolka Jawna;PL;
5077;PTMKZ;Pomorskie Towarzystwo Milosnikow Kolei Zelaznych;PL;
5078;East West Intermodal;East West Intermodal Logistics Service Provider private Limited Company;HU;
5079;RSA;Boliden Milneral AB;SE;
5080;PKP Energetyka;PKP Energetyka Spolka Akcyjna;PL;
5081;Kotka;Kotkan Kaupunki (city of Kokta Finland);FI;www.kotka.fi
5082;EVRO;EVROINJENERING LTD;BG;
5083;TTZ;Tavantolgoi railway LLC;MN;
5084;VTSD;Voestalpine Track Solutions Duisburg GmbH;DE;https://www.voestalpine.com/track-solutions-duisburg/de/
5085;SRT;Smart Rail Traction GmbH;DE;
5086;Onrail;Onrail AS;NO;www.onrail.no
5087;PORR BG;PORR Bulgaria EOOD;BG;www.porr-group.com
5088;OSLO;OSLO SAS;FR;
5089;One Mobility Ticketing;One Mobility Ticketing GmbH;AT;www.klimaticket.at
5090;Vectigalis;Vectigalis d.o.o;SI;https://vectigalis.si/
5091;Borgir;Borgir Limited;GB;
5092;Kombinirani prijevoz;Kombinirani prijevoz d.o.o.;HR;https://kprijevoz.com/
5093;Bahnkonzept;Bahnkonzept GmbH Deutschland;DE;
5094;RIN;Regio Infra Nord-Ost GmbH & Co. KG;DE;
5095;TLL Sp. z o.o. Sp.K;TLL Spolka z ograniczona odpowiedzialnoscia Spolka Komandytowa;PL;
5096;RBP GmbH;RBP Rheinische Bahnpersonal- und Verkehrsgesellschaft mbH;DE;https://www.rbp-bahn.de/
5097;UTL AG;Umwelt- und Transportlogistik AG;CH;https://www.utl-ag.ch/
5098;KPM;Kombinovani Prevoz Montenegro DOO;ME;
5099;MTRS;METRANS Rail Slovakia, s.r.o;SK;https://metrans.eu/
5100;SMK;SMK s.r.o.;SK;
5101;AS207960;AS207960 Cyfyngedig;GB;
5102;VVT;Verkehrsverbund Tirol GesmbH;AT;https://www.vvt.at/
5103;ENNA Transport SI;ENNA Transport SI d.o.o.;SI;https://transport.enna.hr/
5104;FAIRTIQ;FAIRTIQ AG;CH;https://fairtiq.com/fr-ch/
5105;YOSARIA TRAINS;YOSARIA TRAINS, a.s.;SK;https://www.yosariatrains.sk/
5106;ENNA BGD;ENNA Transport Bgd;RS;https://transport.enna.hr/
5107;TDRR;Transdev Rhein-Ruhr GmbH;DE;https://www.rhein-ruhr-bahn.de/
5108;SYTRAL;SYTRAL MOBILITES;FR;https://www.sytral.fr/
5109;BRAG;BauRail AG;CH;https://www.baurail.ch/
5110;Arkema;Arkema B.V.;NL;
5111;SNCF Sud Azur;SNCF Sud Azur SAS;FR;
5112;CEFSA;Compania Europea Ferroviaria S.A.;ES;
5113;LBE;LBE Logistics;FR;
5114;LRW;LOGI Railway;FR;
5115;SPL;SPL EisenbahnVerkehr GmbH;DE;https://www.spl-ev.de/
5116;Altrans Sp. J.;Altrans Koczerski I., Kobierecki Z., Miloch A., Sarzynski P., Spolka Jawna.;PL;http://www.altrans.wroc.pl/RODO.html
5117;INFRANORD;Infranord AB;SE;https://www.infranord.se/
5118;ATM BG DOO NOVI BEOGRAD;ATM BG LIMITED LIABILITY CIE FOR AUTOMATION, ENERGY AND MEASUREMENT TECHNIQUES, BELGRADE (NOVI BEOGRAD);RS;http://www.atmbg.rs/
5119;ROP;Rail Operations SRL;RO;
5120;Fairjungle;Fairjungle SAS;FR;
5121;SWO;Stadtwerke Osnabruck AG;DE;https://www.stadtwerke-osnabrueck.de/ehb
5122;KTB;Koole Terminals;NL;https://koole.com/
5123;CTOS;Container Terminal Osnabruck GmbH;DE;https://ct-os.de/
5124;GCA W;GCA Wagons;FR;https://www.charlesandre.com/
5125;GBXEU;Greenbrier Leasing Europe B.V.;NL;http://www.greenbrier-europe.com/fr/page-daccueil/
5126;NOBEG;NordOstBayerischeEisenbahnGesellschaft;DE;http://nobeg.de/
5127;Draslovka;Lucebni zavody Draslovka a.s. Kolin;CZ;https://www.draslovka.cz/cs
5128;VSN;VIAS Nederland B.V.;NL;https://www.vias-online.de/
5129;Bahn PT;Bahn PT GmbH;DE;https://www.bahnpersonal-training.de/
5130;KV;Kalmar Veterantag;SE;https://www.kalmarveterantag.se/
5131;SSG;SWEG Schienenwege GmbH;DE;https://www.sweg.de/
5132;ZUGA;Zug Agency s.r.o.;CZ;
5133;ENJ;Engelsbergs Norbers Jarnvagshistoriska Forening;SE;
5134;AFJ;Arvidsjaurs jarnvagsforening;SE;
5135;OUD;Osoblazska uzkorozchodna draha, o.p.s.;CZ;
5136;ContecRail;Contec Rail Aps;DK;
5137;GGL;SC Global Grain Logistics SRL;RO;
5138;PRM Kft.;Phoenix Rail Maganvasut Kft.;HU;
5139;SAS;Stockholms Anglokssallskap;SE;https://anglok.com/
5140;ADKRS;ADK Rail service s.r.o.;CZ;
5141;Belfry PE Kft.;Belfry PE Korlatolt Felelossegu Tarsasag;HU;https://belfrygroup.eu/
5142;Midnight Trains;00H00 SAS;FR;https://www.midnight-trains.com/en/home
5143;AMCON;AMCON Software GmbH;DE;
5144;Alva Yhtiot;Alva Yhtiot Oy;FI;
5145;THC;Train Hungary Maganvasut KFT, Sucursala Craiova;RO;
5146;OJF;Orsa Jernvagsforening;SE;
5147;Arail;Alstom Rail Sweden AB;SE;www.alstom.com
5148;RNV;DB RegioNetz Verkehrs GmbH;DE;https://www.deutschebahn.com/de/
5149;GYSEV CARGOROM;GYSEV CARGOROM srl;RO;
5150;TiB;Tag i Bergslagen AB;SE;https://www.tagibergslagen.se/
5151;JVM;Statens Maritima och Transporthistoriska Museer Jarnvagsmuseet;SE;https://www.jarnvagsmuseet.se/
5152;Region Auvergne Rhone Alpes;Region Auvergne Rhone Alpes;FR;https://www.auvergnerhonealpes.fr/
5153;RATH Fleet;RATH Fleet B.V.;NL;https://www.rath-gruppe.de/
5154;NRFAB;Nordic Re-Finance AB;SE;https://www.nordicrefinance.se/
5155;RC Trans Rail;RC Trans Rail Sp. zo.o.;PL;
5156;FOXFI;FoxRail Logistics Oy;FI;https://frlogistics.fi/
5157;RTR;BTT Rail Terminal Rzepin Spolka z.o.o.;PL;https://www.bttmultimodal.nl/
5158;RTE;Reseau de transport d'Electricité;FR;https://www.rte-france.com/
5159;BSVG;Braunschweiger Verkehrs-GmbH;DE;www.bsvg.net
5160;S-Bahn Hamburg;S-Bahn Hamburg GmbH;DE;
5161;HEROH;Rohstoffhandel Heroh GmbH;DE;www.heroh.de
5162;V-Hid Cargo Zrt;V-Hid Cargo Zartkoruen Mukodo Reszvenytarsasag;HU;https://vhid.hu/
5163;RWX;Rail Wagon Xtra;NL;
5164;KUMSK;Moravskoslezsky kraj;CZ;
5165;DPWL;DPWorld Liege;BE;
5166;GBR;GB Rail spolka z orgraniczona odpowiedzialnoscia;PL;
5167;SWV;Stadtwerke Viernheim GmbH;DE;https://www.stadtwerke-viernheim.de/
5168;POVED;Plzensky organizator verejne dopravy;CZ;
5169;ecco-rail Kft;ecco-rail Korlatolt Felelossegu Tarsasag;HU;https://www.twentyone.eu/
5170;ABFL;Aktiv Bus Flensburg GmbH;DE;https://aktivbus-flensburg.de/
5171;Gijon Port Auth.;Gijon Port Authority;SP;https://www.puertogijon.es/
5172;koveb;Koblenzer Verkehrsbetriebe GmbH;DE;https://www.koveb.de/
5173;NASA GmbH;Nahverkehrsservice Sachsen-Anhalt GmbH;DE;https://www.nasa.de/
5174;VCT;Via Cargo Technika Sp. z o.o.;PL;https://viacargo.pl/
5175;TMI;Terminali Italia SrL;IT;
5176;UTL;UTL Umwelt- und Transportlogistik GmbH;DE;https://www.utl-gmbh.de/
5177;FriBus;FriBus Inh. Holger Friederichs;DE;http://s556031754.website-start.de/
5178;NZR;Komplex Rail NZ s.r.o.;SK;https://komplexrail.sk/
5179;NGMA;NoHAB GM Foundation;HU;
5180;UNPAL;Unimot Paliwa Sp. Z o.o;PL;https://www.unimot.pl/
5181;Arcese;Arcese;IT;https://arcese.com/
5182;TCA Rail;TCA Rail N.V.;BE;https://www.tca.be/fr
5183;HVB;Harzer Verkehrsbetriebe GmbH;DE;https://hvb-harz.de/
5184;SBB Infrastruktur Baulogistik;Schweizerische Bundesbahnen SBB Infrastruktur Baulogistik;CH;https://www.sbb.ch/de
5185;WEG;Wurttembergische Eisenbahn Gesellschaft mbH;DE;https://www.weg-bahn.de/
5186;SBB Infrastruktur PathOrderTool;Schweizerische Bundesbahnen SBB Infrastruktur;CH;https://www.sbb.ch/de
5187;Euskotren;Euskotrenbideak-Ferrocarrilles Vascos S.A.;ES;https://www.euskotren.eus/
5188;European Sleeper Exploitatie;European Sleeper Exploitatie B.V.;NL;
5189;ZVS;Zweckverband Schonbuchbahn;DE;https://www.schoenbuchbahn.de/
5190;MfOSJ;Museiforeningen Ostra Skanes Jarnvagar;SE;
5191;KRE;KombiRail Europe GmbH;DE;
5192;ENNA Logic;ENNA Logic d.o.o.;HR;https://transport.enna.hr/
5193;WEBA;Westerwaldbahn des Kreises Altenkirchen GmbH;DE;https://www.westerwaldbahn.de/
5194;DGW;KG Deutsche Gasrusswerke GmbH &Co;DE;https://gasruss.de/index.php/de/
5195;Rossbergbahn;Stadt Bad Wurzach;DE;https://www.bad-wurzach.de/stadt/de/startseite
5196;jubu;Jung Bus GmbH;DE;http://www.jung-bus.de/linienverkehr.html
5197;AVV GmbH;Augsburger Verkehrs- und Tarifverbund GmbH;DE;https://www.avv-augsburg.de/
5198;UBB Polska;UBB Polska Sp. z o.o.;PL;https://www.ubb-online.com/
5199;UBB;Usedomer Baderbahn GmbH;DE;https://www.ubb-online.com/
5200;HVG;Halberstadter Verkehrs GmbH;DE;https://www.stadtverkehr-halberstadt.de/
5201;Saga Rail;Saga Rail AB;SE;https://www.sagarail.se/
5202;Meso;Meso and more GmbH;DE;https://www.meso.de/
5203;VWG Sommerda;Verwaltungsgesellschaft des OPNV Sommerda mbH;DE;https://www.linienverkehr.de/
5204;ZVVW;Zweckverband Verkehrsverband Wieslauftalbahn;DE;https://www.rems-murr-kreis.de/
5205;Griesar;Griesar Reisen GmbH;DE;
5281;RCCBG;Rail Cargo Carrier Bulgaria EOOD;BG;http://www.railcargocarrier.com/
5481;RCCCZ;Rail Cargo Carrier Czech republic;CZ;http://www.railcargocarrier.com/
6100;KHIND;Korea Heavy Industry and Development;KR;www.Khind.co.kr
6880;DDSV;Duro Dakovic Special vehicles;HR;http://www.ddsv.hr/en/index.php
7087;VSUK;Voyages SNCF UK Limited;GB;https://uk.voyages-sncf.com/
7187;VSB;Voyages SNCF Benelux SPRL;BE;https://benelux.voyages-sncf.eu/
7281;RCC SE;Rail Cargo Carrier- Southeast d.o.o.;RS;https://www.railcargo.com/
7287;VSD;Voyages SNCF Deutschland GmbH;DE;http://de.voyages-sncf.com/de/
7387;VSS;Voyages SNCF Suisse SARL;CH;https://www.voyages-sncf.eu/
7487;VSI;Voyages SNCF Italia SRL;IT;https://italia.voyages-sncf.eu/
7587;VSE;Voyages SNCF Espana SRLU;ES;http://iberica.voyages-sncf.eu/
7824;THM-PZ;TRAIN HUNGARY MAGÁNVASÚT KFT, Podružnica u Zagrebu za pružanje željezničkih usluga;HR;
7881;RCCHR;Rail Cargo Carrier Croatia d.o.o.;HR;http://www.railcargocarrier.com/
7981;RCCSI;Rail Cargo Carrier, d.o.o.;SI;http://www.railcargocarrier.com/
8987;SIB;SIBELIT S.A.;LU;
8999;Connexxion;Connexxion Openbaar Vervoer N.V.;NL;https://www.connexxion.nl/
